Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
quest_prepperstockpile03,items,Quest - Challenge,,,"Prepper Stockpile - 3",,"Prepper-Vorrat - 3",,,,,,,,,,,
quest_prepperstockpile03Desc,items,Quest - Challenge,,,"Prepper Stockpile - 3.",,"Prepper-Vorrat - 3.",,,,,,,,,,,
quest_prepperstockpile04,items,Quest - Challenge,,,"Prepper Stockpile - 4",,"Prepper-Vorrat - 4",,,,,,,,,,,
quest_prepperstockpile04Desc,items,Quest - Challenge,,,"Prepper Stockpile - 4.",,"Prepper-Vorrat - 4.",,,,,,,,,,,
quest_prepperstockpile05,items,Quest - Challenge,,,"Prepper Stockpile - 5",,"Prepper-Vorrat - 5",,,,,,,,,,,
quest_prepperstockpile05Desc,items,Quest - Challenge,,,"Prepper Stockpile - 5.",,"Prepper-Vorrat - 5.",,,,,,,,,,,
quest_eliminatezombies10,items,Quest - Challenge,,,"Eliminate Zombies",,"Eliminiere Zombies",,,,,,,,,,,
quest_eliminatezombies10Desc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate a total of 500 Zombies over multiple stages (10, 15, 25, 50, 75, 125, and 200). Earn XP, Dukes, and 2 Skill Points upon completion.\n\nThis Quest repeats in an endless loop.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, in mehreren Leveln (10, 15, 25, 50, 75, 125 und 200) insgesamt 500 Zombies zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkte.\n\nDiese Quest wiederholt sich in einer Endlosschleife.",,,,,,,,,,,
quest_eliminateanimals01,items,Quest - Challenge,,,"Hunt Animals",,"Tiere jagen",,,,,,,,,,,
quest_eliminateanimals01Desc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and hunt animals over multiple stages. Earn XP, Dukes, and 2 Skill Points upon completion.\n\nThis Quest repeats in an endless loop.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, in mehreren Etappen Tiere zu finden und zu jagen. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 2 Fertigkeitspunkte.\n\nDiese Quest wiederholt sich in einer Endlosschleife.",,,,,,,,,,,
quest_prepperivstandscreamer01,items,Quest - Challenge,,,"I.V. Stand - Eliminate Screamers",,"Infusionsständer – Schreier eliminieren",,,,,,,,,,,
quest_prepperivstandscreamer01Desc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to place a Prepper Screamer I.V. Stand and then eliminate 100 Screamers. Earn XP and 2 Skill Points upon completion.\n\nThis challenge continually loops.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, einen Prepper Screamer Infusionsständer zu platzieren. Stehen Sie auf und eliminieren Sie dann 100 Schreier. Verdiene nach Abschluss XP und 2 Fertigkeitspunkts.\n\nDiese Herausforderung wiederholt sich ständig.",,,,,,,,,,,
quest_nailgunutilityworkers,items,Quest - Challenge,,,"Nailgun Run - Utility Worker",,,,,,,,,,,,,
quest_nailgunutilityworkersDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Nailgun Utility Workers with a Nail Gun. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Nagelpistolen-Versorgungsarbeiter mit einer Nagelpistole zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_stunbatonhazmat,items,Quest - Challenge,,,"Stun Baton Bash - Hazmat",,,,,,,,,,,,,
quest_stunbatonhazmatDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Stun Baton Hazmat Entities with a Stun Baton. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Betäubungsstab-Gefahrstoffwesen mit einem Betäubungsstab zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_smgarlene,items,Quest - Challenge,,,"SMG Spree - Arlene",,,,,,,,,,,,,
quest_smgarleneDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 SMG Arlenes with an SMG. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 SMG Arlenes mit einer SMG zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkte.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_m60demolition,items,Quest - Challenge,,,"M60 Spritzer - Demolition",,,,,,,,,,,,,
quest_m60demolitionDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 M60 Demolition Entities with an M60. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 M60-Abrisseinheiten mit einem M60 zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkte.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_tariflesoldier,items,Quest - Challenge,,,"TA Rifle - Soldier",,,,,,,,,,,,,
quest_tariflesoldierDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Tactical Assault Rifle Soldiers with an Assault Rifle. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 taktische Sturmgewehrsoldaten mit einem Sturmgewehr zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_steelaxelumberjack,items,Quest - Challenge,,,"Steel Axe Chopper - Lumberjack",,,,,,,,,,,,,
quest_steelaxelumberjackDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Steel Axe Lumberjacks with a Steel Axe. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Stahlaxt-Holzfäller mit einer Stahlaxt zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_machetepartygirl,items,Quest - Challenge,,,"Machete Mangler - Party Girl",,,,,,,,,,,,,
quest_machetepartygirlDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Machete Party Girls with a Machete. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Machete-Partygirls mit einer Machete zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_pistolbusinessman,items,Quest - Challenge,,,"Pistol Whip - Businessman",,,,,,,,,,,,,
quest_pistolbusinessmanDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Pistol Businessmen with a Pistol. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Pistolengeschäftsleute mit einer Pistole zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_compoundspider,items,Quest - Challenge,,,"Glider/Bombing - Spiders",,,,,,,,,,,,,
quest_compoundspiderDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Glider/Bomber Spiders with a Compound Bow. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Segelflugzeug-/Bomberspinnen mit einem Compoundbogen zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_swissvetterliboe,items,Quest - Challenge,,,"Swiss Vetterli Rifle - Boe",,,,,,,,,,,,,
quest_swissvetterliboeDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Swiss Vetterli Rifle Boes with a Swiss Vetterli Rifle. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Schweizer Vetterli-Gewehrboes mit einem Schweizer Vetterli-Gewehr zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_chainsawmoe,items,Quest - Challenge,,,"Chainsaw - Moe",,,,,,,,,,,,,
quest_chainsawmoeDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Chainsaw Moes with a Chainsaw. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Kettensägen-Moes mit einer Kettensäge zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_desertvulturetomclark,items,Quest - Challenge,,,"Desert Vulture - Tom Clark",,,,,,,,,,,,,
quest_desertvulturetomclarkDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Desert Vulture Tom Clarks with a Desert Vulture. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Wüstengeier zu finden und zu eliminieren. Tom Clarks mit einem Wüstengeier. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_pumpshotgunbiker,items,Quest - Challenge,,,"Pump Shotgun - Biker",,,,,,,,,,,,,
quest_pumpshotgunbikerDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Pump Shotgun Bikers with a Pump Shotgun. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Pump Shotgun-Biker mit einer Pump Shotgun zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_batonfatcop,items,Quest - Challenge,,,"Pipe Baton - Fat Cop",,,,,,,,,,,,,
quest_batonfatcopDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Pipe Baton Fat Cops with a Pipe Baton. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Pipe Baton Fat Cops mit einem Pipe Baton zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_steelclubfemalefat,items,Quest - Challenge,,,"Steel Club - Big Momma",,,,,,,,,,,,,
quest_steelclubfemalefatDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Steel Club Big Mommas with a Steel Club. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Steel Club Big Mommas mit einer Steel Club zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_boltnurse,items,Quest - Challenge,,,"Bolt - Nurse",,,,,,,,,,,,,
quest_boltnurseDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Bolt Nurses with a Compound Crossbow. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Bolt Nurses mit einer Compound-Armbrust zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_steelsledgehammerfathawaiian,items,Quest - Challenge,,,"Steel Sledgehammer - Tourists",,,,,,,,,,,,,
quest_steelsledgehammerfathawaiianDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Steel Sledgehammer Tourists with a Steel Sledgehammer. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Stahl-Vorschlaghammer-Touristen mit einem Stahl-Vorschlaghammer zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_steelpanmarlene,items,Quest - Challenge,,,"Steel Pan - Marlene",,,,,,,,,,,,,
quest_steelpanmarleneDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 10 Steel Pan Marlenes with a High Grade Steel Pan. Earn XP, Dukes, and 1 Skill Point upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 10 Steel Pan Marlenes mit einer hochwertigen Steel Pan zu finden und zu eliminieren. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 1 Fertigkeitspunkt.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
quest_radiatedpreppers,items,Quest - Challenge,,,"Radiated Weapon Zombies",,,,,,,,,,,,,
quest_radiatedpreppersDesc,items,Quest - Challenge,,,"Read this Quest Note, and accept the challenge to find and eliminate 100 Radiated Zombies with Weapons. Find them in the Wasteland, Boss POIs, and during Horde Night. There is no restriction on your weapon. Earn XP, Dukes, and 2 Skill Points upon completion.\n\nAdditional Quest Notes can be found in safes. Scraps to 50 paper.",,"Lesen Sie diese Questnotiz und nehmen Sie die Herausforderung an, 100 verstrahlte Zombies mit Waffen zu finden und zu eliminieren. Finde sie im Ödland, Boss POIs, und während der Nacht der Horde. Es gibt keine Einschränkung hinsichtlich Ihrer Waffe. Verdiene nach Abschluss EP, Jeton aus Dukes Kasino und 2 Fertigkeitspunkts.\n\nZusätzliche Questnotizen finden Sie in Safes. Reste auf 50 Papier.",,,,,,,,,,,
questRewardMagazineBundleDesc,items,item,,,A bundle of 5 random crafting skill magazines.,,Ein Paket mit 5 zufälligen Zeitschriften für Handwerksfertigkeiten.,Un conjunto de 5 revistas de habilidades de fabricación al azar.,Un paquet de 5 magazines sur les compétences en fabrication aléatoires.,Un pacchetto di 5 riviste di creazione casuali.,5つのランダムなクラフトスキル雑誌のバンドル。,무작위 제작 스킬 잡지 5종류 묶음입니다.,Pakiet 5 losowych magazynów podnoszących umiejętności wytwórcze.,Conjunto de 5 revistas de habilidade de fabricação aleatórias,Комплект из 5 случайных журналов по навыкам изготовления.,Rastgele 5 üretim beceri dergisinden oluşan bir paket.,5本随机制作技能杂志的组合包。,內含五本隨機製作技能雜誌的梱包。
qc_1Skill,items,Quest - Challenge,,,"1 Skill Point",,,,,,,,,,,,,
qc_1SkillDesc,items,Quest - Challenge,,,"Bingo! Give yourself 1 Skill Point, Prepper.",,,,,,,,,,,,,
qc_2Skill,items,Quest - Challenge,,,"2 Skill Points",,,,,,,,,,,,,
qc_2SkillDesc,items,Quest - Challenge,,,"Jackpot! Give yourself 2 Skill Points, Prepper.",,,,,,,,,,,,,

questRewardPreppocalypticCarPartsBundle,items,item,,,Preppocalyptic Car Parts Bundle,,Preppocalyptic-Autoteilepaket,,,,,,,,,,,,
vehiclePreppocalypticCarAccessories,vehicles,item,,,Preppocalyptic Car Accessories,,Preppocalyptic-Auto-Zubehör,,,,,,,,,,,,
vehiclePreppocalypticCarChassis,vehicles,item,,,Preppocalyptic Car Chassis,,Preppocalyptic-Auto-Fahrwerk,,,,,,,,,,,,
vehiclePreppocalypticCar,entityclasses,Entity,,,Preppocalyptic Car,,Preppocalyptic Auto,,,,,,,,,,,
vehiclePreppocalypticCarPlaceable,vehicles,vehicle,,,Preppocalyptic Car,,Preppocalyptic Auto,,,,,,,,,,,
vehiclesT4,progression,Attribute,,,Tier 4: 4x4 & Preppocalyptic Car,,Stufe 4: 4x4 und Preppocalyptic Auto,,,,,,,,,,,

TwitchAction_SpawnPreppoMelee,twitch,Actions,,,Preppo Melee Zombie,,,,,,,,,,,
TwitchAction_SpawnPreppoMeleeCommand,twitch,Actions,,,#spawn_preppomelee,,,,,,,,,,,,
TwitchAction_SpawnPreppoMeleeDesc,twitch,Actions,,,Spawns a Preppocalypse Melee Zombie.,,,,,,,,,,,,,
TwitchAction_SpawnPreppoRanged,twitch,Actions,,,Preppo Ranged Zombie,,,,,,,,,,,
TwitchAction_SpawnPreppoRangedCommand,twitch,Actions,,,#spawn_prepporanged,,,,,,,,,,,,
TwitchAction_SpawnPreppoRangedDesc,twitch,Actions,,,Spawns a Preppocalypse Ranged Zombie.,,,,,,,,,,,,,
TwitchAction_SpawnPreppoFlyers,twitch,Actions,,,Preppo Flyers,,,,,,,,,,,
TwitchAction_SpawnPreppoFlyersCommand,twitch,Actions,,,#spawn_preppoflyers,,,,,,,,,,,,
TwitchAction_SpawnPreppoFlyersDesc,twitch,Actions,,,Spawns a Preppocalypse Flying Entity.,,,,,,,,,,,,,
TwitchAction_SpawnPreppoBossy,twitch,Actions,,,Preppo Bossy Zombie,,,,,,,,,,,
TwitchAction_SpawnPreppoBossyCommand,twitch,Actions,,,#spawn_preppobossy,,,,,,,,,,,,
TwitchAction_SpawnPreppoBossyDesc,twitch,Actions,,,Spawns a Preppocalypse Bossy Zombie.,,,,,,,,,,,,,

TwitchAction_SupplyPreppoAmmo,twitch,Actions,,,Preppocalypse Ammo Crate,,,,,,,,,,,,
TwitchAction_SupplyPreppoAmmoDesc,twitch,Actions,,,Spawns a single Preppocalypse Ammo Crate.,,,,,,,,,,,,,
TwitchAction_SupplyPreppoAmmoCommand,twitch,Actions,,,#supply_preppoammo,,,,,,,,,,,,,

TwitchAction_SpawnGroupSpawnGroupPreppoMelee,twitch,Actions,,,Group of Preppo Melee Zombies,,,,,,,,,,,
TwitchAction_SpawnGroupPreppoMeleeCommand,twitch,Actions,,,#group_preppomelee,,,,,,,,,,,,
TwitchAction_SpawnGroupPreppoMeleeDesc,twitch,Actions,,,Spawns a group of Preppo Melee Zombies.,,,,,,,,,,,,,
TwitchAction_SpawnGroupSpawnGroupPreppoRanged,twitch,Actions,,,Group of Preppo Ranged Zombies,,,,,,,,,,,
TwitchAction_SpawnGroupPreppoRangedCommand,twitch,Actions,,,#group_prepporanged,,,,,,,,,,,,
TwitchAction_SpawnGroupPreppoRangedDesc,twitch,Actions,,,Spawns a group of Preppo Ranged Zombies.,,,,,,,,,,,,,
TwitchAction_SpawnGroupSpawnGroupPreppoFlyers,twitch,Actions,,,Group of Preppo Flyer Zombies,,,,,,,,,,,
TwitchAction_SpawnGroupPreppoFlyersCommand,twitch,Actions,,,#group_preppoflyers,,,,,,,,,,,,
TwitchAction_SpawnGroupPreppoFlyersDesc,twitch,Actions,,,Spawns a group of Preppo Flyer Zombies.,,,,,,,,,,,,,
TwitchAction_SpawnGroupSpawnGroupPreppoBossy,twitch,Actions,,,Group of Preppo Bossy Zombies,,,,,,,,,,,
TwitchAction_SpawnGroupPreppoBossyCommand,twitch,Actions,,,#group_preppobossy,,,,,,,,,,,,
TwitchAction_SpawnGroupPreppoBossyDesc,twitch,Actions,,,Spawns a group of Preppo Bossy Zombies.,,,,,,,,,,,,,

jetBootsAdmin,items,Item,,,Jet Boots (Admin),,,,,,,,,,,,,
